CustomerID,BikeBuyer,AvgMonthSpend
18667,0,48.12
18286,0,51.95
25656,0,49.02
25643,1,53.19
15527,0,51.85
12043,1,50
13763,0,48.48
28668,0,46.85
23773,1,48.11
23517,1,56.47
24976,1,51.94
23267,1,50.61
14947,0,59.72
23213,1,50.83
11591,1,51.44
15567,0,48.84
11057,1,58.92
25144,1,49.11
23655,0,50.45
22729,0,51.64
16724,1,48.61
24648,0,50.57
11468,0,50.89
16118,1,51.23
24979,1,52.86
18494,1,60.43
23964,0,52.11
22992,0,51.07
26411,0,52.12
27570,0,52.29
12199,0,48.39
11745,1,47.85
15847,1,47.8
19370,0,48.74
26615,1,55.83
25458,1,50.28
24162,1,49.76
26612,1,53.46
21630,1,52.79
23223,0,52.08
12802,0,54.86
22220,0,50.76
14628,1,64.06
27590,1,52.16
29188,0,50.85
23463,0,57.98
13411,1,55.52
23175,1,51.16
14303,1,54.33
20201,1,53.3
15233,1,50.13
12374,0,50.83
27927,0,49.5
15324,0,48.35
29358,0,51.85
25501,1,53.27
13931,0,52.36
23753,1,50.26
25017,0,50.54
21566,0,46.02
17748,1,53.91
14330,1,47.9
19900,1,48.72
19576,0,56.85
28879,1,60.42
27921,1,53.52
24735,1,55.56
22611,0,47.89
15595,1,54.48
11319,0,45.42
21014,1,51.07
25219,1,52.08
18324,1,53.13
22106,0,51.35
17373,1,50.57
27493,1,49.82
14675,1,52.55
19888,0,55.58
11906,1,53.48
19952,0,51.05
26788,0,52.77
28665,1,48.42
11955,0,46.54
14820,0,58.11
19041,0,49.1
18118,0,45.32
16594,1,59.58
14077,0,49.81
29347,1,58.75
21451,0,45.62
27786,0,52.51
15261,1,52.86
12048,0,50.68
28358,1,53.98
25092,0,55.68
11082,0,55.68
11116,1,48.84
12839,1,54.44
28724,0,50.12
27086,1,52.46
27596,1,58.14
23453,1,57.06
26951,1,48.19
29144,0,50.36
26945,1,53.34
24993,0,47.79
19330,1,57.95
18252,1,54.23
11218,1,51.61
17559,1,48.59
21332,0,46.04
20131,1,51.66
11761,1,53.73
23183,1,53.99
22891,1,54.16
17332,1,57.08
19928,0,48.58
27070,1,52.72
21678,0,46.38
11269,1,56.07
15753,0,49.3
14086,1,48.23
13438,0,47.94
16670,0,51.44
13607,1,60.36
27557,1,52.42
12716,1,51.97
12959,0,53.24
16370,1,47.14
23592,1,61.58
12849,0,50.9
22970,0,48.81
18832,1,58.53
12775,1,61.85
16273,1,51.45
20213,0,47.93
14641,1,49.95
26002,0,50.68
24356,0,57.49
16454,0,51.99
17744,1,52.39
20803,0,48.12
25687,0,53.01
11865,1,50.3
11995,0,55.47
11329,1,47.97
26144,1,52.58
18437,1,51.86
19875,1,58.77
12345,0,56.1
15092,1,53.2
27339,0,55.18
15505,1,52.85
17134,0,53.96
22527,0,48.98
14136,0,49.91
21690,1,52.32
16310,1,50.43
16810,0,50.06
18652,1,46.67
15698,0,55.17
12106,0,49.72
28065,0,50.31
25632,0,47.67
18454,1,52.33
17267,1,45.81
17995,1,50.94
26455,1,54.04
29250,1,56.1
21083,0,53.88
12482,1,54.72
28122,0,49.16
16043,1,50.46
16155,1,52.56
26128,1,60.03
16498,1,53.32
14716,0,48.63
29429,0,48.53
15492,1,51.09
22852,1,51.23
12642,1,47.58
21061,1,54.71
28677,1,56.92
15189,1,49.26
14497,0,47.41
29437,1,51.98
14879,1,53.38
13850,1,51.78
28054,1,52.09
27414,1,50.71
21681,1,54.73
23335,1,49
18783,1,56.3
11384,1,49.42
13628,1,49.43
29379,1,61.35
15606,1,54.84
11164,1,50.26
12355,0,49.82
13830,1,50.15
11427,1,51.76
25043,1,48.31
20001,1,54.73
25591,0,45.75
15829,0,48.19
20602,1,53.41
21191,1,64.12
15241,1,56.87
27733,1,51.2
16972,1,54.11
26300,0,51.94
20487,0,49.67
23771,1,49.51
27671,1,51.09
19487,0,52.24
25580,1,47.89
17736,0,47.79
26290,0,48.24
15935,1,50.37
20501,0,52.34
11523,1,53.14
29430,0,51.15
24347,1,55.99
26182,1,50.33
13078,0,46.74
15357,0,54.01
28930,0,50.45
27019,0,50.32
20685,0,49.73
17309,1,55.43
13906,0,54.59
17791,0,45.38
23151,1,49.34
12224,1,55.47
17247,1,54.17
13050,1,53.5
26686,0,59.04
17422,1,61.67
24100,0,50.06
20429,1,50.6
21581,0,51.41
27819,1,48.21
28497,1,57.71
18192,0,50.55
27945,1,55
21302,0,52.44
27091,0,52.88
19488,0,49.8
18989,1,52.46
12794,1,53.29
15834,0,51.95
26569,1,52.81
27004,0,51.66
19766,1,54.27
17918,0,48.51
27090,1,50.9
16215,1,52.43
11128,0,46
14200,0,48.48
16535,1,56.56
25055,1,56.32
17140,1,53.67
27270,1,51.42
27555,0,49.77
14945,0,50.54
17343,0,48.27
15952,1,61.87
12343,0,51.45
11921,1,57.07
21310,1,48.45
14885,1,48.44
28248,1,50.2
28179,1,54.02
22009,1,46.37
19456,1,49.08
29152,0,52.58
20022,0,47.29
17468,0,48.42
14451,1,56.8
15627,0,46.56
13148,0,47.32
16117,1,57.59
18094,1,57.67
25535,0,55.22
21975,1,57.34
12949,0,55.32
21648,1,56.57
26570,1,51.27
22074,1,57.69
20766,1,55.02
19140,0,49.28
17094,1,50.81
27803,0,46.33
26807,1,55.1
12296,0,48.6
22268,1,56.39
17567,0,46.87
11939,0,48.01
15837,1,50.11
17930,1,53.03
14385,1,56.24
23868,0,51.7
18860,1,48.57
21817,1,52.62
14059,0,51.73
20872,0,53.43
25726,0,55.81
13956,1,54.92
20689,1,52.23
29103,1,59.69
12980,0,52.79
13660,1,55.29
14156,0,49.4
12092,1,56.8
21611,1,50.49
25274,1,51.01
13578,1,52.64
18868,0,55.93
24498,0,49.78
15930,0,46.14
20604,1,55.68
27603,0,45.16
23195,1,52.64
28068,0,50.54
27105,0,49.39
26402,1,54.58
18517,1,53.76
23842,1,51.93
11724,0,46.04
25944,0,47.76
18603,1,56.55
20990,0,48.78
28796,1,53.52
27010,1,49.81
15746,1,50.03
28951,1,50.92
26091,1,53.9
23386,1,56.77
11779,1,50.45
14383,1,46.94
23120,0,49.33
21609,0,55.37
24764,1,50.79
14482,1,51.03
26435,0,47.77
12670,0,51.23
22202,0,54.78
22480,0,51.46
12242,1,52.12
17655,0,51.25
18364,1,50.22
15660,1,51.66
28217,0,50.41
24869,1,56.25
19905,0,51.85
20492,1,52.33
12551,1,52.93
17611,1,61.93
18086,0,50.98
26779,0,47.38
21523,1,53.69
23825,0,51.53
23385,0,52.71
26172,1,53.53
20402,1,53.71
25503,0,48.13
22343,0,46.82
20699,1,59.45
23751,1,48.31
26006,1,55.74
15041,1,48.56
18400,0,56.07
17196,0,53.08
16203,1,54.29
12365,1,51.98
24918,1,46.36
23879,1,49.55
15561,0,54.03
17045,1,55.64
12678,0,49.54
25386,1,48.98
25197,1,61.5
25174,1,53.98
19734,1,53.1
22634,0,54.44
29409,0,54.56
26216,0,47.49
27440,0,50.22
25033,1,53.32
24165,1,48.5
22155,0,56
29135,0,54.24
23945,0,47.99
27609,0,49.41
17576,0,48.43
11081,1,49.97
26166,0,51.99
25205,1,59.33
25124,1,51.89
15704,0,51.3
27435,1,50.37
20509,0,46.06
16056,1,50.93
19383,0,47.24
22666,1,49.21
17345,0,49
15951,1,53.15
29122,1,57.77
15740,0,48.28
28071,1,51.47
23854,1,50.92
12871,1,52.9
16889,0,53.69
13431,0,50.37
11989,0,50.43
24277,0,52.01
11805,1,51.02
14629,1,53.4
21076,1,55.94
28328,0,48.6
14294,0,51.16
19751,0,45.87
12844,0,47.88
23142,1,50.63
19687,1,60.53
16629,1,48.7
16803,1,49.33
21020,1,63.98
28738,1,50.56
26220,0,49.9
13185,1,49.47
27029,0,49.73
15135,1,50.45
28744,1,46.65
19056,1,51.84
23105,0,55.1
18029,0,53.52
13137,1,49.3
13040,0,54.13
17777,0,51.28
14208,0,53.06
19385,0,48.13
23815,0,52.85
28224,0,58.72
11707,1,49.11
14546,1,52.08
24534,1,54.09
13102,1,49.59
28103,0,56.6
17408,1,50.61
18488,1,53.15
27672,1,54.36
26529,0,54.39
13191,0,49.19
26562,1,51.51
23068,0,51.21
14714,0,47.9
26140,0,47.88
11035,1,49.59
20460,0,48.65
28830,1,50.15
19014,0,48.24
11379,0,51.19
26743,1,51.89
14816,0,45.98
29154,1,49.53
12906,0,48.95
26687,1,51.55
16237,1,51.83
24920,1,53.04
20252,1,57.66
14301,1,54.64
23092,0,53.63
27734,1,51.6
22511,1,52.18
23055,1,61.62
25011,1,54.29
26804,1,55.51
15083,1,55.08
19047,1,48.32
16151,1,49.31
21242,0,46.74
23403,1,61.47
22533,0,45.67
27625,0,52.98
16718,0,52.34
22837,1,45.98
13716,1,51.62
16464,0,48.41
14377,1,52.37
17195,1,51.24
22146,0,55.21
11940,0,48.27
17040,0,57.83
19869,1,49.8
24736,1,49.79
25572,0,54.44
16753,0,51.17
17849,0,48.51
11133,0,51.97
19577,1,50.8
19169,0,53.6
16246,1,60.18
26086,1,54.87
22466,0,51.37
25733,0,46.34
29339,0,52.27
15179,1,57.43
28520,1,50.9
22648,0,49.44
24003,0,48.14
25255,0,50.34
20417,0,48.89
24826,0,52.42
23109,0,51.2
18088,0,55.56
11753,1,48.71
28095,1,49.38
17682,0,55.3
14789,0,52.67
23500,1,56.14
23720,0,49.56
12946,1,61.39
13368,1,49.97
24578,0,49.82
20675,0,53.68
24228,1,53.55
17620,0,49.81
26728,1,62.35
14729,1,51.52
20307,1,53.38
13935,0,46.29
19907,0,52.44
26826,0,48.55
27396,1,54.07
24852,1,51.78
20579,1,51.76
29192,0,48.86
17239,0,46.37
25158,0,48.77
23675,0,52.99
29000,1,53.85
27923,1,59.53
14216,1,50.95
20476,0,54.62
21017,1,51.79
13269,0,55.4
21481,1,53.34
23811,1,59.54
20396,0,51.06
17346,0,51.39
23474,1,45.36
15781,1,55.52
12015,1,47.32
19602,1,61.79
11444,0,49.69
14877,0,60.58
23117,0,50.23
18509,1,53.24
25716,0,55.63
18187,1,48.28
28602,0,44.71
15702,0,46.87
19996,0,50.11
21978,1,56.11
17940,1,54.68
26628,1,53.25
12027,1,47.77
17018,0,48.75
28501,1,48.26
24847,0,50.11
27228,1,51.22
23314,1,50.84
20034,0,57.11
25727,1,56.03
11580,0,45.91
15363,1,59.06
14360,1,56.86
11364,1,50.31
15548,0,49.02
14322,0,50.43
15106,1,55.48
22226,1,52.75
22704,0,53.95
15020,0,48.52
24816,1,50.06
26229,1,50.55
27800,0,52.09
14554,1,50.67
13901,0,51.51
13440,0,51.86
18563,1,46.88
29098,1,57.66
17270,1,54.13
26308,0,56.58
15985,1,50.85
15186,0,52.14
21116,0,46.89
17612,0,47.94
29387,1,49.55
17845,0,49.59
25938,1,57.69
22457,1,51.07
12391,0,54.34
12569,0,45.65
26033,1,52.23
13732,0,55.54
24705,1,52.68
27445,1,49.26
21903,1,61.95
24243,1,48.8
27203,0,48.28
15686,1,50.65
20771,1,51.83
13290,1,56.07
12332,1,49.77
22772,0,49.92
24933,0,55.63
15589,1,51.79
25562,1,50.67
28420,1,54.14
11489,0,47.51
12474,0,50.55
27770,0,52.2
28368,0,52.11
29481,0,55.24
18804,1,55.76
20238,0,52.27
18858,1,57.28
13694,0,48.14
15146,1,53.8
29364,0,49.88
26185,0,52.65
20664,1,47.35
24987,1,49.63
14252,1,51.52
14110,0,54.69
12769,1,54.83
29028,0,53.34
17636,0,50.87
14368,1,48.62
16913,1,56.08
24050,0,47.99
21520,1,49.66
16426,1,57.59
17684,0,53.32
24109,0,52.91
19337,0,52.69
11325,1,51.14
13138,0,47.46
15850,0,50.68
26581,1,50.02
19241,0,50.18
25605,0,51.89
28778,1,61.09
22280,1,52.2
12865,1,48.53
25318,0,49.44
22253,1,49.93
13031,1,53.97
24809,1,54.53
25182,0,48.43
26526,1,50.89
25994,0,54.72
21977,1,61
23629,0,57.86
21430,1,55.18
14873,1,48.61
25669,1,51.2
26020,0,50.56
21248,1,50.92
25986,1,52.91
22204,0,61.85
11024,1,49.76
15860,0,49.16
17199,0,46.8
15950,1,48.25
19631,1,61.97
11665,1,52.19
20219,1,49
16152,1,48.13
18787,1,52.34
13878,1,48.83
27810,1,51.73
24637,1,49.22
20433,0,48.43
27835,0,46.05
18125,1,51.41
18518,0,55.42
15777,0,47.48
13170,0,55.51
23177,1,50.3
18510,1,55.39
27932,0,49.07
20920,0,53.89
15750,0,50.37
12039,0,50.8
18389,1,53.96
22448,1,50.79
27390,0,55.46
27450,1,49.12
19611,1,50.81
13495,1,52.65
28985,0,52.74
12486,1,48.03
18471,0,52.42
14496,1,49.23
19848,1,48.17
12049,0,55.44
15637,0,52
22731,0,51.88
26617,1,57.64
19409,1,52.07
24835,1,56.06
11720,1,48.31
15437,1,48.7
24332,1,52.58
28341,0,49.2
16698,0,54.54
18367,0,45.56
25486,0,52.01
13980,0,45.53
23572,0,48.86
26500,1,52.26
16873,1,52.47
15167,0,46.11
15127,1,50.48
17105,0,52.29
27415,0,57.56
20868,1,48.56
25646,1,50.7
12921,0,62.93
14753,1,51.14
19392,1,50.01
11962,0,53.17
19076,1,52.61
25481,0,57.22
21012,0,50.04
13610,1,61.04
20538,1,52.2
19150,0,48.41
23871,0,51.65
24858,0,52.06
22434,1,53.43
17779,1,53.73
21927,1,52.37
23402,0,48.18
20790,1,50.79
14620,0,52.52
24036,0,45.35
14760,0,61.31
26929,1,52.15
17123,1,50.5
28518,1,50.68
28667,1,53.34
22850,0,48.21
29034,1,51.57
25999,1,57.47
17061,1,51.98
25348,0,47.23
24423,1,52.32
22879,1,50.12
11288,1,53.19
26450,1,51.07
15801,0,50.77
24281,1,49.98
22135,1,50.6
11594,1,48.55
29025,0,53.42
28632,1,49.67
29018,0,56.07
15132,0,48.96
29235,0,51.99
18808,0,53.53
16291,0,53.13
19799,0,48.3
20258,0,52.24
23896,0,50.08
27222,0,47.28
17693,1,51.36
13297,0,49.37
16589,0,47.57
15646,0,52.77
12566,1,49.73
12872,0,52.45
20047,0,45.8
12754,1,49.74
12252,1,48.39
23037,0,53.66
23913,0,50.1
23442,0,47.93
22728,1,52.39
23926,0,55.71
23059,0,58.26
27762,1,50.6
28505,1,52.47
17804,0,50.71
17943,1,55.21
13700,0,52.27
22216,1,60.77
28921,1,50.41
14373,1,51.84
25785,0,56.28
26005,1,49.48
12115,0,53.57
28201,0,51.84
11624,1,49.52
19539,1,51.23
12502,0,53
24694,1,50.22
23938,1,53.34
20149,0,49.26
27892,0,51.35
27763,1,51.33
28443,0,53.05
14111,1,50.47
16969,1,54.28
29322,0,48.59
11831,0,50.95
23562,1,50.85
22121,0,53.94
25105,1,58.38
21505,1,58.41
27205,0,48.04
17963,1,48.22
14212,0,53.17
16997,0,53.68
16926,0,45.07
21703,1,51.67
29141,1,48.91
19046,0,47.99
19898,0,50.28
25720,1,51.25
23567,0,48.89
21356,0,54.41
21031,1,52.87
26406,1,50.34
22718,0,54.72
21766,1,53.45
12742,0,51.36
27022,0,49.27
12860,1,49.75
19681,1,52.39
21358,0,50.7
25672,1,50.42
18455,0,51.13
28255,1,57.32
24961,1,52.03
14973,1,55.1
26749,0,53.24
20373,1,50.61
24796,0,45.36
20340,1,48.54
25315,0,48.37
20618,1,55.7
15558,1,51.12
13967,1,60.09
11221,1,48.69
28829,1,53.73
24956,1,50.57
24079,1,57.27
17032,0,52.82
21134,0,51.19
24496,0,48.85
22003,1,54.63
13429,1,48.39
19824,0,56.58
18699,1,51.39
24876,0,53.97
13233,0,48.29
14037,0,52.21
16812,1,48.32
25582,1,57.95
17223,1,53.39
15150,1,49.13
11839,1,59.57
27451,1,50.84
14895,0,55.22
17516,1,52.46
13430,0,55.73
23487,0,46.62
11709,0,49.6
17986,0,51.1
19552,1,48.56
25065,0,53.62
25578,0,47.99
13283,0,49.93
14665,0,49.63
27766,0,48.01
11613,1,50.68
25939,0,56.31
24615,1,49.71
26607,0,48.89
21410,0,48.5
12347,1,50.95
22655,0,52.32
25943,0,49.14
16847,0,52.59
25426,0,54.4
28416,1,53.87
18796,0,48.02
24663,0,45.16
12805,1,53.54
16413,0,49.43
23230,0,51.02
27296,1,64.1
24472,1,58.88
24219,1,49.72
20570,0,50.09
13386,0,52.36
13684,0,47.9
16881,0,47.02
21237,0,46.24
23083,0,50.39
27648,1,48.67
18651,1,50.74
24846,0,50.08
13573,1,51.21
23407,0,53.63
20974,1,54.2
11208,1,51.71
22282,0,55.39
24645,1,51.78
16802,1,55.05
22439,0,45.42
14030,0,50.31
12282,1,52.49
24403,1,53.9
29039,1,50.2
26425,0,49.4
29362,1,52.53
29472,1,47.66
28534,1,50.63
23494,1,48.29
20262,1,51.42
18127,0,49.2
13200,0,49.32
14074,1,49.12
25307,0,44.82
24021,1,53.96
18857,1,52.82
17439,0,45.91
21226,1,57.07
27081,1,47.72
22177,0,47.44
13818,0,46.9
19435,1,53.56
20028,0,50.16
20528,1,58.67
22548,0,52.63
19426,0,48.63
15517,1,51.77
18978,1,48.92
23289,1,56.84
17656,0,54.44
13169,0,54.37
13446,0,52.6
22197,1,57.45
28309,1,50.15
20630,1,51.27
11543,1,51.29
21032,1,55.38
29393,1,50.33
12627,1,53.02
19139,0,54.27
15224,1,53.86
16228,0,53.62
11645,0,47.92
13921,1,54.28
26340,1,50.4
16560,1,55.54
15414,1,48.61
22278,0,51.8
28596,0,49.75
12608,0,60.41
11172,1,48.99
25138,1,48.43
19883,1,56.51
20525,1,53.76
13739,1,50.34
16511,0,48.29
18002,1,52.34
17548,0,45.31
16892,1,48.79
25856,0,46.13
28392,0,50
20116,1,52.55
24409,0,61.87
21728,1,52.5
16306,1,49.6
16563,1,51.4
13817,0,52.38
16094,1,49.93
25902,0,51.96
25980,0,52.5
13488,0,48.82
25593,1,51.33
18246,1,53.76
12012,1,55.1
19431,1,55.72
17049,0,52.49
19123,0,46.17
19213,0,49
20064,1,53.5
19355,1,46.52
12682,0,49.88
23587,0,51.21
12030,1,51.4
26184,1,51.36
20906,0,46.19
26668,0,47.68
26028,1,54.85
11985,1,49.15
15162,0,50.76
21342,1,50.67
12270,0,51.82
19071,0,54.71
23637,1,48.52
27949,1,56.61
14970,0,48.1
20040,1,53.74
22408,1,52.63
13483,1,49.75
29083,1,50.79
18083,1,63.08
25553,1,48.31
28990,0,48.38
18722,0,61.1
26682,0,55.48
20666,0,47.31
16631,0,51.62
17910,0,47.51
23687,0,51.09
19384,1,52.03
28773,1,55.37
27374,1,56.8
28249,1,50.24
23710,1,51.75
18653,0,54.56
11439,0,50
14061,0,50.03
22008,0,48.11
22114,1,54.29
25310,1,50.83
11809,1,51.15
15089,1,51.47
22358,1,53.75
14173,1,51.72
13413,1,52.75
20393,1,52.03
25730,0,50.95
12978,0,50.08
19007,1,52.63
28239,0,52.92
24099,1,49.63
11125,0,51.46
14764,1,60.86
27439,0,48.87
14951,1,53.2
28299,1,59.51
24361,0,50.67
16580,0,48.04
17033,1,62.09
22236,1,51.52
28859,0,48.2
24958,0,53
13356,1,52.48
22367,0,48.82
14101,1,48.56
25465,0,48.9
15279,0,52.05
22985,1,50.38
26106,0,61
21785,0,50.9
28970,1,50.56
25634,1,49.46
12422,1,48.7
24805,1,51.51
22790,1,55.31
22124,1,52.87
17117,1,47.57
24822,1,51.46
12201,1,52.31
15231,1,51.16
17897,1,49.32
21327,1,55.89
21578,1,52.06
22629,0,48.18
20134,1,55.49
21313,1,51.39
13873,1,49.59
20196,1,55.19
25977,0,49.76
20663,0,52.63
11582,0,45.12
19125,1,54.57
12800,1,52.93
22104,0,62.19
15208,1,48.18
18169,0,46.31
27558,1,48.41
23643,0,53.98
25385,1,48
20318,1,51.79
23580,0,48.24
21963,1,53.71
17129,0,50.88
13567,1,52.25
17015,1,54.91
26180,0,49.33
13614,1,53.66
21567,1,47.95
28691,1,52.72
12187,0,49.77
26976,0,53.47
25970,1,50.81
17720,1,52.52
21884,1,51.47
18917,0,48.03
11397,0,54.68
18200,1,51.17
24953,0,47.06
14785,1,50.04
19750,1,53.01
27772,1,55.54
23848,1,50.25
25725,1,56.09
24716,1,49.66
20821,0,48.28
13707,1,49.18
28034,0,51.37
27665,0,51.14
25058,1,52.42
22805,0,45.74
13195,1,51.8
28145,0,48.27
22575,1,56.46
15161,0,51.19
24142,1,57.35
22929,0,50.01
16123,1,50.19
12478,0,57.66
29434,1,51.99
21465,1,53.13
26104,1,54.44
14590,0,50.34
13689,1,53.25
14560,1,52.6
18377,1,51.01
21361,1,48.28
12673,1,51.43
11264,0,56.98
15244,1,49.63
20400,0,52.97
22819,1,52.99
16197,1,52.32
24457,1,50.35
14289,0,50.77
20496,0,52.26
20479,1,59
23793,1,50.67
13065,0,48.4
17093,0,52.27
18986,1,53.55
24817,1,52
15650,1,58.7
19652,0,46.42
11879,1,56.61
12037,0,51.69
23765,0,44.94
14776,0,51.43
17362,0,48.87
26418,0,48.83
24884,0,50.66
28586,1,54.31
26388,0,52.55
28725,0,51.28
18371,1,46.99
14977,1,47.88
29300,1,52.8
13243,1,49.85
26267,1,54.21
15703,1,48.31
13977,0,45.37
24095,0,48.65
17975,0,51.51
24910,1,49.45
24193,0,50
24881,1,49.52
17253,0,48.59
20358,0,51.86
26492,1,50.69
19067,1,52.43
19022,0,49.36
24597,1,50.87
14759,0,52.14
18850,1,57.94
25410,1,52.49
20239,1,51.05
12590,1,50.48
18771,1,52.82
14537,1,51.98
24653,0,49.09
23882,0,50.38
28417,1,51.85
12749,1,53.19
20312,0,46.82
15742,1,53.09
23776,1,53.25
13786,1,61
13777,1,52.71
23131,1,49.3
24850,1,53.69
18902,1,51.7
18948,1,48.41
26626,1,51.71
11091,1,55.46
17169,0,50.75
12447,1,50.41
20133,0,56.84
19171,1,53.22
18464,0,46.73
11857,0,52.43
25346,1,50.64
21258,1,49.7
28339,0,48.45
23188,0,55.45
17212,1,52.18
20388,1,50.12
11819,1,51.87
12604,1,55.42
17556,0,48.66
22708,0,52.91
21591,1,51.52
24271,1,55.09
26046,0,45.69
16856,0,46.12
22784,0,56.58
14616,1,51.08
27176,1,50.69
17856,0,49.5
18550,0,45.11
26132,0,49.09
17396,1,59.78
13587,0,50.84
14458,1,49.8
18566,1,53.55
17916,0,50.54
23509,1,52.71
11699,0,61.16
15110,1,52.75
16851,0,56.61
15992,0,51.81
19163,1,51.05
22877,0,60.53
28661,1,55.54
28202,1,52.68
25172,1,51.83
22429,0,51.16
15043,1,53.29
11866,1,58.75
15893,0,45.53
26658,0,47.02
28301,1,53.14
14953,0,48.8
23812,1,54.46
13350,1,52.4
18071,1,53.56
21816,0,52.02
11524,1,53.75
22833,1,53.64
16455,0,49.36
12853,1,52.93
22163,0,50.77
25833,1,52.57
18641,0,49.93
11772,1,49.15
16557,1,52.43
20629,0,44.98
24126,0,48.43
19054,0,53.56
15049,1,59.38
16224,1,56.18
25644,1,58.53
12914,0,47.15
24263,1,48.58
18554,1,49.3
27796,0,51.47
17254,1,52.03
29075,0,52.09
12622,0,46.87
17983,1,46.29
20982,1,54.79
27903,0,47.99
12052,0,49.55
21411,0,47.17
14483,1,51.91
24905,0,50.73
27637,0,49.82
18199,0,48.87
24730,1,48.54
12206,0,50.44
20228,0,58.57
27250,1,49.42
24458,1,61.82
25010,0,50.61
21151,1,51.4
21763,0,48.28
23405,0,48.95
29010,1,52.11
24717,1,54.48
12767,1,51.69
26723,0,53.12
26412,0,47.54
14133,0,46.78
19665,1,51.88
24437,0,51.3
21003,0,54.6
16070,1,54.19
25102,0,49.35
26798,0,45.55
18630,1,49.17
25584,0,52.4
11098,1,53.26
24269,0,53.17
27244,0,52.24
28875,1,50.49
20643,1,51.04
20910,1,52.16
28059,0,51.96
20641,0,50.6
16030,1,49.01
28818,0,48.72
21006,0,46.82
22973,1,48.26
27586,1,52.32
25865,0,45.27
15058,1,54.35
19494,0,52.69
19468,1,53.49
22926,0,56.22
15381,1,48.26
19226,1,56.43
11604,1,49.71
15260,0,49.77
15470,1,53.51
13097,0,50.35
17181,1,52.7
15206,1,51.88
13762,1,56.08
16531,0,47.44
19234,1,50.94
15061,1,53.97
12815,1,50.62
17650,0,47.35
28331,1,48.86
26541,1,49.95
11078,1,53.88
19472,1,53.06
26237,1,47.93
17282,1,52.53
25087,1,58.5
15475,0,46.93
23903,0,51.44
24015,1,53.16
11874,0,52.02
11108,0,53.27
19554,1,52.4
18215,0,49.03
17077,0,56.72
22745,1,49.41
19774,0,45.03
20066,0,48.92
20076,1,46.96
29189,0,47.92
13637,1,49.29
23046,1,52.85
23612,0,45.34
22419,1,56.94
13474,1,49.62
19096,0,48.71
28887,0,57.51
13244,1,58.41
21924,0,50.98
25261,0,48.05
23266,1,54.46
23061,1,58.71
11385,1,55.17
21824,1,52.28
24773,0,51.78
26632,0,49.45
11841,1,51
18854,1,57.19
27952,1,47.49
11635,1,53.93
25018,0,53.37
23168,1,53.73
25296,1,52.84
22235,1,53.22
21442,0,52.82
16177,0,55.35
23330,1,52.75
27866,0,48.91
12880,1,49.32
19476,1,48.68
24090,0,49.22
28466,1,62.58
22947,0,51.97
25342,0,53.85
20226,1,48.83
26931,1,56.03
12415,0,55
21010,1,53.04
28828,0,52.62
13515,1,51.54
15543,1,51.96
29091,1,48.39
26064,0,57.04
23901,1,54.43
16996,0,52.45
19159,1,56.88
25106,1,53.69
20959,1,50.52
23676,0,55.39
21638,1,52.38
23258,0,49.3
22610,0,47.83
25523,0,50.34
19473,0,51.74
21776,1,55.93
13851,0,50.03
20194,1,56.3
15814,1,51.43
14226,0,52.48
26764,1,52.08
24867,0,52.13
15761,0,47.77
23404,0,52.54
17413,1,50.73
26768,0,49.83
11513,0,47.34
26952,0,48.36
20008,1,58.52
20748,0,52.55
15970,0,50.85
16076,1,54.58
20248,1,49.56
23810,1,51.54
13652,0,52.44
23616,0,52.55
29249,1,57.34
22907,1,54.51
11947,0,51.06
24911,1,48.83
14691,0,52.19
21408,1,51.79
20418,1,56.12
28342,0,49.57
21682,1,52.49
28525,0,61.83
13738,0,53.76
23526,1,53.15
22098,0,54.36
19850,1,50.31
22887,1,45.98
18173,0,54.59
19994,1,51.53
19957,1,54.96
23276,1,54.37
14813,1,50.47
20861,1,53.39
17537,0,56.06
16622,1,49.99
19730,0,51.87
14948,0,53.27
19669,1,54.86
27668,1,53.94
21605,0,51.86
14060,1,54
20163,1,51.51
25036,0,54.22
21811,1,49.17
25829,0,50.09
15257,1,52.56
14415,1,57.25
24758,1,55.86
28052,1,57.74
20225,1,50.44
20798,1,56.71
15828,0,50.43
20017,1,50.95
21580,0,53.49
11528,0,45.4
14922,0,55.99
12213,0,50.29
16315,1,47.8
28425,1,50.18
20882,1,50.2
23902,0,47.87
21211,1,58.26
17900,0,51.96
14688,0,45.7
25184,0,55.92
29372,1,50.84
19992,1,46.15
20847,1,53.03
24258,0,49.99
12481,0,54.2
28870,1,53.86
27335,0,46.57
20448,1,55.01
15267,1,53.68
12563,1,52.39
22918,1,50.19
14243,0,56.98
23238,0,55.22
18245,1,52.45
27670,0,50.57
22028,0,45.47
23760,0,51.72
25199,0,48.24
23100,1,47.69
24148,1,52.75
15134,0,53.81
20181,1,50.5
17420,0,47.35
22677,0,52.9
27261,1,46.17
14228,0,52.16
16938,0,54.04
26419,1,45.77
27149,0,50.87
16374,1,55.16
26011,0,55.08
20221,1,52.44
19856,1,51.89
20839,0,51.76
18900,1,50.24
15988,1,50.83
23988,1,51.16
21893,0,48.47
21754,0,50.97
22241,1,49.21
21034,0,46.53
27047,1,52.36
22698,0,45.85
13311,1,48.24
19887,0,50.77
23048,1,49.64
19092,1,53.76
19303,0,57.68
20645,1,53.98
23322,1,50
23064,0,52.01
18238,1,49.31
21227,1,50.22
25127,0,49.72
20419,0,48.88
