ProductID,Date,Zip,Units,Revenue,City,State,District,Country,Category,Manufacturer,IsCompete,Product,Segment
910,5/17/2015,10467,1,4976.37,"Bronx, NY, USA",NY,District #03,USA,Urban,Natura,N,Natura UE-19,Extreme
1110,5/17/2015,75043,1,2519.37,"Garland, TX, USA",TX,District #22,USA,Rural,Pirum,N,Pirum RP-56,Productivity
2331,5/17/2015,14824,1,6488.37,"Cayuta, NY, USA",NY,District #01,USA,Urban,Aliqui,N,Aliqui UE-05,Extreme
2331,5/17/2015,76549,1,6488.37,"Killeen, TX, USA",TX,District #23,USA,Urban,Aliqui,N,Aliqui UE-05,Extreme
910,5/17/2015,13142,1,4976.37,"Pulaski, NY, USA",NY,District #01,USA,Urban,Natura,N,Natura UE-19,Extreme
910,5/17/2015,14006,1,4976.37,"Angola, NY, USA",NY,District #06,USA,Urban,Natura,N,Natura UE-19,Extreme
1109,5/17/2015,75043,1,2519.37,"Garland, TX, USA",TX,District #22,USA,Rural,Pirum,N,Pirum RP-55,Productivity
726,5/17/2015,13142,1,1385.37,"Pulaski, NY, USA",NY,District #01,USA,Rural,Natura,N,Natura RP-14,Productivity
726,5/18/2015,77571,1,1385.37,"La Porte, TX, USA",TX,District #23,USA,Rural,Natura,N,Natura RP-14,Productivity
910,5/18/2015,11731,1,4976.37,"East Northport, NY, USA",NY,District #03,USA,Urban,Natura,N,Natura UE-19,Extreme
2331,5/18/2015,10901,1,6488.37,"Suffern, NY, USA",NY,District #03,USA,Urban,Aliqui,N,Aliqui UE-05,Extreme
2380,5/18/2015,12402,1,3590.37,"Kingston, NY, USA",NY,District #01,USA,Urban,Aliqui,N,Aliqui UC-28,Convenience
757,5/18/2015,78669,1,1007.37,"Spicewood, TX, USA",TX,District #23,USA,Rural,Natura,N,Natura RP-45,Productivity
910,5/18/2015,11010,1,4976.37,"Franklin Square, NY, USA",NY,District #03,USA,Urban,Natura,N,Natura UE-19,Extreme
910,5/18/2015,11740,1,4976.37,"Greenlawn, NY, USA",NY,District #03,USA,Urban,Natura,N,Natura UE-19,Extreme
910,5/18/2015,11798,1,4976.37,"Wyandanch, NY, USA",NY,District #03,USA,Urban,Natura,N,Natura UE-19,Extreme
758,5/18/2015,11730,1,1007.37,"East Islip, NY, USA",NY,District #03,USA,Rural,Natura,N,Natura RP-46,Productivity
559,5/15/2015,12149,1,7084.35,"Richmondville, NY, USA",NY,District #01,USA,Urban,VanArsdel,N,Maximus UC-24,Convenience
573,5/15/2015,75051,1,3367.35,"Grand Prairie, TX, USA",TX,District #22,USA,Urban,VanArsdel,N,Maximus UC-38,Convenience
574,5/15/2015,13660,1,10076.85,"Madrid, NY, USA",NY,District #01,USA,Urban,VanArsdel,N,Maximus UC-39,Convenience
574,5/15/2015,14617,1,10076.85,"Rochester, NY, USA",NY,District #06,USA,Urban,VanArsdel,N,Maximus UC-39,Convenience
574,5/15/2015,77530,1,10076.85,"Channelview, TX, USA",TX,District #23,USA,Urban,VanArsdel,N,Maximus UC-39,Convenience
609,5/15/2015,10309,1,9626.4,"Staten Island, NY, USA",NY,District #03,USA,Urban,VanArsdel,N,Maximus UC-74,Convenience
609,5/15/2015,14435,1,9626.4,"Conesus, NY, USA",NY,District #06,USA,Urban,VanArsdel,N,Maximus UC-74,Convenience
609,5/15/2015,75093,1,9626.4,"Plano, TX, USA",TX,District #22,USA,Urban,VanArsdel,N,Maximus UC-74,Convenience
609,5/15/2015,78390,1,9626.4,"Taft, TX, USA",TX,District #23,USA,Urban,VanArsdel,N,Maximus UC-74,Convenience
676,5/15/2015,13032,1,9698.85,"Canastota, NY, USA",NY,District #01,USA,Urban,VanArsdel,N,Maximus UC-41,Convenience
726,5/15/2015,14043,1,1385.37,"Depew, NY, USA",NY,District #06,USA,Rural,Natura,N,Natura RP-14,Productivity
758,5/22/2015,77546,1,1007.37,"Friendswood, TX, USA",TX,District #23,USA,Rural,Natura,N,Natura RP-46,Productivity
2045,5/22/2015,10458,1,4944.87,"Bronx, NY, USA",NY,District #03,USA,Urban,Currus,N,Currus UE-05,Extreme
843,5/22/2015,75228,1,6299.37,"Dallas, TX, USA",TX,District #22,USA,Urban,Natura,Y,Natura UM-27,Moderation
1961,5/22/2015,78252,1,1183.77,"San Antonio, TX, USA",TX,District #23,USA,Rural,Currus,N,Currus RP-36,Productivity
725,5/22/2015,76134,1,1385.37,"Fort Worth, TX, USA",TX,District #22,USA,Rural,Natura,N,Natura RP-13,Productivity
910,5/22/2015,11724,1,4976.37,"Cold Spring Harbor, NY, USA",NY,District #03,USA,Urban,Natura,N,Natura UE-19,Extreme
1479,5/22/2015,75094,1,4219.74,"Plano, TX, USA",TX,District #22,USA,Rural,Quibus,N,Quibus RP-71,Productivity
1960,5/22/2015,78252,1,1183.77,"San Antonio, TX, USA",TX,District #23,USA,Rural,Currus,N,Currus RP-35,Productivity
2331,5/22/2015,75137,1,6488.37,"Duncanville, TX, USA",TX,District #22,USA,Urban,Aliqui,N,Aliqui UE-05,Extreme
2380,5/22/2015,78415,1,3590.37,"Corpus Christi, TX, USA",TX,District #23,USA,Urban,Aliqui,N,Aliqui UC-28,Convenience
1053,5/15/2015,76036,1,3086.37,"Crowley, TX, USA",TX,District #22,USA,Mix,Pirum,N,Pirum MA-11,All Season
1298,5/15/2015,78620,1,4408.74,"Dripping Springs, TX, USA",TX,District #23,USA,Mix,Quibus,N,Quibus MA-34,All Season
2241,5/15/2015,77450,1,1038.87,"Katy, TX, USA",TX,District #23,USA,Rural,Aliqui,N,Aliqui RP-38,Productivity
2332,5/15/2015,11694,1,5039.37,"Rockaway Park, NY, USA",NY,District #03,USA,Urban,Aliqui,N,Aliqui UE-06,Extreme
396,5/15/2015,12859,1,10388.7,"Porter Corners, NY, USA",NY,District #01,USA,Urban,VanArsdel,Y,Maximus UM-01,Moderation
396,5/15/2015,14072,1,10388.7,"Grand Island, NY, USA",NY,District #06,USA,Urban,VanArsdel,Y,Maximus UM-01,Moderation
396,5/15/2015,14564,1,10388.7,"Victor, NY, USA",NY,District #06,USA,Urban,VanArsdel,Y,Maximus UM-01,Moderation
396,5/15/2015,75024,1,10388.7,"Plano, TX, USA",TX,District #22,USA,Urban,VanArsdel,Y,Maximus UM-01,Moderation
396,5/15/2015,78218,1,10388.7,"San Antonio, TX, USA",TX,District #23,USA,Urban,VanArsdel,Y,Maximus UM-01,Moderation
512,5/15/2015,12538,1,2768.85,"Hyde Park, NY, USA",NY,District #01,USA,Urban,VanArsdel,N,Maximus UR-01,Regular
512,5/15/2015,78218,1,2768.85,"San Antonio, TX, USA",TX,District #23,USA,Urban,VanArsdel,N,Maximus UR-01,Regular
596,5/15/2015,78108,1,9027.9,"Cibolo, TX, USA",TX,District #23,USA,Urban,VanArsdel,N,Maximus UC-61,Convenience
964,5/12/2015,12803,1,3779.37,"South Glens Falls, NY, USA",NY,District #01,USA,Urban,Natura,N,Natura UC-27,Convenience
1157,5/12/2015,75116,1,4598.37,"Duncanville, TX, USA",TX,District #22,USA,Urban,Pirum,N,Pirum UR-14,Regular
1173,5/12/2015,77042,1,6425.37,"Houston, TX, USA",TX,District #23,USA,Urban,Pirum,N,Pirum UE-09,Extreme
1182,5/12/2015,77083,1,1889.37,"Houston, TX, USA",TX,District #23,USA,Urban,Pirum,N,Pirum UE-18,Extreme
1230,5/12/2015,78247,1,6236.37,"San Antonio, TX, USA",TX,District #23,USA,Urban,Pirum,N,Pirum UC-32,Convenience
2277,5/12/2015,75057,1,3086.37,"Lewisville, TX, USA",TX,District #22,USA,Rural,Aliqui,N,Aliqui RS-10,Select
964,5/12/2015,11375,1,3905.37,"Forest Hills, NY, USA",NY,District #03,USA,Urban,Natura,N,Natura UC-27,Convenience
1766,5/12/2015,78728,1,8693.37,"Austin, TX, USA",TX,District #23,USA,Urban,Pomum,N,Pomum UE-01,Extreme
2064,5/12/2015,12007,1,5858.37,"Alcove, NY, USA",NY,District #01,USA,Urban,Currus,N,Currus UE-24,Extreme
2359,5/12/2015,77627,1,4913.37,"Nederland, TX, USA",TX,District #24,USA,Urban,Aliqui,N,Aliqui UC-07,Convenience
1005,5/12/2015,78245,1,1290.87,"San Antonio, TX, USA",TX,District #23,USA,Youth,Natura,N,Natura YY-06,Youth
1182,5/12/2015,78108,2,3778.74,"Cibolo, TX, USA",TX,District #23,USA,Urban,Pirum,N,Pirum UE-18,Extreme
2359,5/12/2015,11209,1,4913.37,"Brooklyn, NY, USA",NY,District #03,USA,Urban,Aliqui,N,Aliqui UC-07,Convenience
1014,5/12/2015,10709,1,1038.87,"Eastchester, NY, USA",NY,District #03,USA,Youth,Natura,N,Natura YY-15,Youth
1916,5/12/2015,77007,1,3369.87,"Houston, TX, USA",TX,District #23,USA,Mix,Currus,N,Currus MA-09,All Season
2250,5/12/2015,77627,1,1448.37,"Nederland, TX, USA",TX,District #24,USA,Rural,Aliqui,N,Aliqui RP-47,Productivity
1005,5/12/2015,12188,1,1290.87,"Waterford, NY, USA",NY,District #01,USA,Youth,Natura,N,Natura YY-06,Youth
1182,5/12/2015,78124,1,1889.37,"Marion, TX, USA",TX,District #23,USA,Urban,Pirum,N,Pirum UE-18,Extreme
1916,5/12/2015,14892,1,3369.87,"Waverly, NY, USA",NY,District #01,USA,Mix,Currus,N,Currus MA-09,All Season
2332,5/12/2015,75007,1,5039.37,"Carrollton, TX, USA",TX,District #22,USA,Urban,Aliqui,N,Aliqui UE-06,Extreme
396,5/15/2015,11720,1,10388.7,"Centereach, NY, USA",NY,District #03,USA,Urban,VanArsdel,Y,Maximus UM-01,Moderation
396,5/15/2015,13041,1,10388.7,"Clay, NY, USA",NY,District #01,USA,Urban,VanArsdel,Y,Maximus UM-01,Moderation
396,5/15/2015,13304,1,10388.7,"Barneveld, NY, USA",NY,District #01,USA,Urban,VanArsdel,Y,Maximus UM-01,Moderation
396,5/15/2015,14612,1,10388.7,"Rochester, NY, USA",NY,District #06,USA,Urban,VanArsdel,Y,Maximus UM-01,Moderation
396,5/15/2015,76140,1,10388.7,"Fort Worth, TX, USA",TX,District #22,USA,Urban,VanArsdel,Y,Maximus UM-01,Moderation
396,5/15/2015,77064,1,10388.7,"Houston, TX, USA",TX,District #23,USA,Urban,VanArsdel,Y,Maximus UM-01,Moderation
396,5/15/2015,77346,1,10388.7,"Humble, TX, USA",TX,District #23,USA,Urban,VanArsdel,Y,Maximus UM-01,Moderation
396,5/15/2015,78745,1,10388.7,"Austin, TX, USA",TX,District #23,USA,Urban,VanArsdel,Y,Maximus UM-01,Moderation
2064,5/16/2015,78749,1,5921.37,"Austin, TX, USA",TX,District #23,USA,Urban,Currus,N,Currus UE-24,Extreme
2359,5/16/2015,75048,1,4913.37,"Sachse, TX, USA",TX,District #22,USA,Urban,Aliqui,N,Aliqui UC-07,Convenience
964,5/16/2015,77627,1,3779.37,"Nederland, TX, USA",TX,District #24,USA,Urban,Natura,N,Natura UC-27,Convenience
2359,5/16/2015,75067,1,4913.37,"Lewisville, TX, USA",TX,District #22,USA,Urban,Aliqui,N,Aliqui UC-07,Convenience
964,5/16/2015,76021,1,3779.37,"Bedford, TX, USA",TX,District #22,USA,Urban,Natura,N,Natura UC-27,Convenience
1173,5/16/2015,77023,1,6425.37,"Houston, TX, USA",TX,District #23,USA,Urban,Pirum,N,Pirum UE-09,Extreme
1916,5/16/2015,10940,1,3369.87,"Middletown, NY, USA",NY,District #01,USA,Mix,Currus,N,Currus MA-09,All Season
2250,5/16/2015,76012,1,1448.37,"Arlington, TX, USA",TX,District #22,USA,Rural,Aliqui,N,Aliqui RP-47,Productivity
2252,5/16/2015,12409,1,1574.37,"Bearsville, NY, USA",NY,District #01,USA,Rural,Aliqui,N,Aliqui RP-49,Productivity
2359,5/16/2015,77085,1,4913.37,"Houston, TX, USA",TX,District #23,USA,Urban,Aliqui,N,Aliqui UC-07,Convenience
1182,5/16/2015,75124,1,1889.37,"Eustace, TX, USA",TX,District #24,USA,Urban,Pirum,N,Pirum UE-18,Extreme
1230,5/16/2015,78070,1,6236.37,"Spring Branch, TX, USA",TX,District #23,USA,Urban,Pirum,N,Pirum UC-32,Convenience
2241,5/16/2015,14481,1,1038.87,"Leicester, NY, USA",NY,District #06,USA,Rural,Aliqui,N,Aliqui RP-38,Productivity
2241,5/16/2015,77459,1,1038.87,"Missouri City, TX, USA",TX,District #23,USA,Rural,Aliqui,N,Aliqui RP-38,Productivity
989,5/17/2015,75758,1,5039.37,"Chandler, TX, USA",TX,District #24,USA,Urban,Natura,N,Natura UC-52,Convenience
1182,5/17/2015,12068,1,1889.37,"Fonda, NY, USA",NY,District #01,USA,Urban,Pirum,N,Pirum UE-18,Extreme
2250,5/17/2015,11714,1,1448.37,"Bethpage, NY, USA",NY,District #03,USA,Rural,Aliqui,N,Aliqui RP-47,Productivity
2282,5/17/2015,75090,1,3653.37,"Sherman, TX, USA",TX,District #22,USA,Rural,Aliqui,N,Aliqui RS-15,Select
1046,5/17/2015,77521,1,1196.37,"Baytown, TX, USA",TX,District #23,USA,Mix,Pirum,N,Pirum MA-04,All Season
2332,5/17/2015,75149,1,5039.37,"Mesquite, TX, USA",TX,District #22,USA,Urban,Aliqui,N,Aliqui UE-06,Extreme
2352,4/27/2015,11703,2,8818.74,"North Babylon, NY, USA",NY,District #03,USA,Urban,Aliqui,N,Aliqui UE-26,Extreme
914,4/28/2015,75082,1,6677.37,"Richardson, TX, USA",TX,District #22,USA,Urban,Natura,N,Natura UE-23,Extreme
964,4/28/2015,77979,1,3905.37,"Port Lavaca, TX, USA",TX,District #23,USA,Urban,Natura,N,Natura UC-27,Convenience
1005,4/28/2015,11221,1,1290.87,"Brooklyn, NY, USA",NY,District #03,USA,Youth,Natura,N,Natura YY-06,Youth
2332,4/28/2015,11944,1,5039.37,"Greenport, NY, USA",NY,District #03,USA,Urban,Aliqui,N,Aliqui UE-06,Extreme
2352,4/28/2015,14772,1,4409.37,"Randolph, NY, USA",NY,District #06,USA,Urban,Aliqui,N,Aliqui UE-26,Extreme
2359,4/28/2015,11946,1,4913.37,"Hampton Bays, NY, USA",NY,District #03,USA,Urban,Aliqui,N,Aliqui UC-07,Convenience
837,4/28/2015,79109,1,9764.37,"Amarillo, TX, USA",TX,District #21,USA,Urban,Natura,Y,Natura UM-21,Moderation
1975,4/28/2015,79079,1,629.37,"Shamrock, TX, USA",TX,District #21,USA,Rural,Currus,N,Currus RP-50,Productivity
2016,4/28/2015,12156,1,3621.87,"Schodack Landing, NY, USA",NY,District #01,USA,Urban,Currus,N,Currus UR-19,Regular
2359,5/10/2015,11355,1,4913.37,"Flushing, NY, USA",NY,District #03,USA,Urban,Aliqui,N,Aliqui UC-07,Convenience
962,5/10/2015,12086,1,6299.37,"Hagaman, NY, USA",NY,District #01,USA,Urban,Natura,N,Natura UC-25,Convenience
2352,5/10/2015,10583,1,4409.37,"Scarsdale, NY, USA",NY,District #03,USA,Urban,Aliqui,N,Aliqui UE-26,Extreme
2359,5/10/2015,10025,1,4913.37,"New York, NY, USA",NY,District #03,USA,Urban,Aliqui,N,Aliqui UC-07,Convenience
1766,5/10/2015,14228,1,10583.37,"Buffalo, NY, USA",NY,District #06,USA,Urban,Pomum,N,Pomum UE-01,Extreme
2359,5/10/2015,13850,1,4913.37,"Vestal, NY, USA",NY,District #01,USA,Urban,Aliqui,N,Aliqui UC-07,Convenience
739,5/10/2015,12569,1,2078.37,"Pleasant Valley, NY, USA",NY,District #01,USA,Rural,Natura,N,Natura RP-27,Productivity
1107,5/10/2015,12726,1,1920.87,"Cochecton, NY, USA",NY,District #01,USA,Rural,Pirum,N,Pirum RP-53,Productivity
2050,5/10/2015,11223,1,6015.87,"Brooklyn, NY, USA",NY,District #03,USA,Urban,Currus,N,Currus UE-10,Extreme
2332,5/10/2015,75063,1,5039.37,"Irving, TX, USA",TX,District #22,USA,Urban,Aliqui,N,Aliqui UE-06,Extreme
2332,5/10/2015,75703,1,5039.37,"Tyler, TX, USA",TX,District #24,USA,Urban,Aliqui,N,Aliqui UE-06,Extreme
964,5/10/2015,77038,1,3905.37,"Houston, TX, USA",TX,District #23,USA,Urban,Natura,N,Natura UC-27,Convenience
1062,5/10/2015,75474,1,1700.37,"Quinlan, TX, USA",TX,District #22,USA,Rural,Pirum,N,Pirum RP-08,Productivity
1916,5/10/2015,12873,2,6739.74,"Shushan, NY, USA",NY,District #01,USA,Mix,Currus,N,Currus MA-09,All Season
2252,5/10/2015,75032,1,1574.37,"Rockwall, TX, USA",TX,District #22,USA,Rural,Aliqui,N,Aliqui RP-49,Productivity
2252,5/10/2015,76008,1,1574.37,"Aledo, TX, USA",TX,District #22,USA,Rural,Aliqui,N,Aliqui RP-49,Productivity
1182,5/11/2015,11554,1,1889.37,"East Meadow, NY, USA",NY,District #03,USA,Urban,Pirum,N,Pirum UE-18,Extreme
1517,5/15/2015,12721,1,1794.24,"Bloomingburg, NY, USA",NY,District #01,USA,Rural,Quibus,N,Quibus RP-09,Productivity
2204,5/15/2015,77093,1,1889.37,"Houston, TX, USA",TX,District #23,USA,Rural,Aliqui,N,Aliqui RP-01,Productivity
2388,5/15/2015,78223,1,3716.37,"San Antonio, TX, USA",TX,District #23,USA,Urban,Aliqui,N,Aliqui UC-36,Convenience
499,5/15/2015,13112,1,10234.35,"Memphis, NY, USA",NY,District #01,USA,Urban,VanArsdel,Y,Maximus UM-04,Moderation
499,5/15/2015,14072,1,10234.35,"Grand Island, NY, USA",NY,District #06,USA,Urban,VanArsdel,Y,Maximus UM-04,Moderation
532,5/15/2015,77373,1,6677.37,"Spring, TX, USA",TX,District #23,USA,Urban,VanArsdel,N,Maximus UE-20,Extreme
550,5/15/2015,75428,1,4847.85,"Commerce, TX, USA",TX,District #25,USA,Urban,VanArsdel,N,Maximus UC-15,Convenience
565,5/15/2015,10591,1,10076.85,"Tarrytown, NY, USA",NY,District #03,USA,Urban,VanArsdel,N,Maximus UC-30,Convenience
565,5/15/2015,76040,1,10076.85,"Euless, TX, USA",TX,District #22,USA,Urban,VanArsdel,N,Maximus UC-30,Convenience
565,5/15/2015,76513,1,10076.85,"Belton, TX, USA",TX,District #23,USA,Urban,VanArsdel,N,Maximus UC-30,Convenience
565,5/15/2015,78257,1,10076.85,"San Antonio, TX, USA",TX,District #23,USA,Urban,VanArsdel,N,Maximus UC-30,Convenience
1517,5/15/2015,75165,1,1699.74,"Waxahachie, TX, USA",TX,District #22,USA,Rural,Quibus,N,Quibus RP-09,Productivity
2205,5/15/2015,77093,1,1889.37,"Houston, TX, USA",TX,District #23,USA,Rural,Aliqui,N,Aliqui RP-02,Productivity
2255,5/15/2015,76014,1,692.37,"Arlington, TX, USA",TX,District #22,USA,Rural,Aliqui,N,Aliqui RP-52,Productivity
2353,5/15/2015,77450,1,4913.37,"Katy, TX, USA",TX,District #23,USA,Urban,Aliqui,N,Aliqui UC-01,Convenience
2388,5/15/2015,76179,1,3779.37,"Fort Worth, TX, USA",TX,District #22,USA,Urban,Aliqui,N,Aliqui UC-36,Convenience
2388,5/15/2015,77632,1,3779.37,"Orange, TX, USA",TX,District #24,USA,Urban,Aliqui,N,Aliqui UC-36,Convenience
400,5/15/2015,14202,1,8271.9,"Buffalo, NY, USA",NY,District #06,USA,Urban,VanArsdel,Y,Maximus UM-05,Moderation
400,5/15/2015,77042,1,8271.9,"Houston, TX, USA",TX,District #23,USA,Urban,VanArsdel,Y,Maximus UM-05,Moderation
415,5/15/2015,10940,1,6142.5,"Middletown, NY, USA",NY,District #01,USA,Urban,VanArsdel,Y,Maximus UM-20,Moderation
550,5/15/2015,14221,1,4847.85,"Buffalo, NY, USA",NY,District #06,USA,Urban,VanArsdel,N,Maximus UC-15,Convenience
550,5/15/2015,14512,1,4847.85,"Naples, NY, USA",NY,District #06,USA,Urban,VanArsdel,N,Maximus UC-15,Convenience
565,5/15/2015,11727,1,10076.85,"Coram, NY, USA",NY,District #03,USA,Urban,VanArsdel,N,Maximus UC-30,Convenience
565,5/15/2015,13662,1,10076.85,"Massena, NY, USA",NY,District #01,USA,Urban,VanArsdel,N,Maximus UC-30,Convenience
565,5/15/2015,76437,1,10076.85,"Cisco, TX, USA",TX,District #22,USA,Urban,VanArsdel,N,Maximus UC-30,Convenience
565,5/15/2015,76633,1,10076.85,"China Spring, TX, USA",TX,District #23,USA,Urban,VanArsdel,N,Maximus UC-30,Convenience
2055,5/24/2015,77048,1,6803.37,"Houston, TX, USA",TX,District #23,USA,Urban,Currus,N,Currus UE-15,Extreme
2287,5/24/2015,10473,1,10079.37,"Bronx, NY, USA",NY,District #03,USA,Urban,Aliqui,Y,Aliqui UM-02,Moderation
2205,5/15/2015,14624,1,1889.37,"Rochester, NY, USA",NY,District #06,USA,Rural,Aliqui,N,Aliqui RP-02,Productivity
2388,5/15/2015,14032,1,3779.37,"Clarence Center, NY, USA",NY,District #06,USA,Urban,Aliqui,N,Aliqui UC-36,Convenience
499,5/15/2015,13403,1,10234.35,"Marcy, NY, USA",NY,District #01,USA,Urban,VanArsdel,Y,Maximus UM-04,Moderation
532,5/15/2015,12225,1,6677.37,"Albany, NY, USA",NY,District #01,USA,Urban,VanArsdel,N,Maximus UE-20,Extreme
565,5/15/2015,11767,1,10076.85,"Nesconset, NY, USA",NY,District #03,USA,Urban,VanArsdel,N,Maximus UC-30,Convenience
565,5/15/2015,14502,1,10076.85,"Macedon, NY, USA",NY,District #06,USA,Urban,VanArsdel,N,Maximus UC-30,Convenience
565,5/15/2015,75052,1,10076.85,"Grand Prairie, TX, USA",TX,District #22,USA,Urban,VanArsdel,N,Maximus UC-30,Convenience
565,5/15/2015,77008,1,10076.85,"Houston, TX, USA",TX,District #23,USA,Urban,VanArsdel,N,Maximus UC-30,Convenience
2388,5/10/2015,78130,1,3779.37,"New Braunfels, TX, USA",TX,District #23,USA,Urban,Aliqui,N,Aliqui UC-36,Convenience
2270,5/10/2015,10594,1,3716.37,"Thornwood, NY, USA",NY,District #03,USA,Rural,Aliqui,N,Aliqui RS-03,Select
2287,5/10/2015,78130,1,10079.37,"New Braunfels, TX, USA",TX,District #23,USA,Urban,Aliqui,Y,Aliqui UM-02,Moderation
1937,5/11/2015,78201,1,3369.87,"San Antonio, TX, USA",TX,District #23,USA,Rural,Currus,N,Currus RP-12,Productivity
2270,5/11/2015,75227,1,3716.37,"Dallas, TX, USA",TX,District #22,USA,Rural,Aliqui,N,Aliqui RS-03,Select
2371,5/11/2015,11434,1,6614.37,"Jamaica, NY, USA",NY,District #03,USA,Urban,Aliqui,N,Aliqui UC-19,Convenience
757,5/22/2015,77546,1,1007.37,"Friendswood, TX, USA",TX,District #23,USA,Rural,Natura,N,Natura RP-45,Productivity
2331,5/22/2015,78148,1,6488.37,"Universal City, TX, USA",TX,District #23,USA,Urban,Aliqui,N,Aliqui UE-05,Extreme
910,5/23/2015,11731,1,4976.37,"East Northport, NY, USA",NY,District #03,USA,Urban,Natura,N,Natura UE-19,Extreme
1076,5/23/2015,11772,1,3054.87,"Patchogue, NY, USA",NY,District #03,USA,Rural,Pirum,N,Pirum RP-22,Productivity
1191,5/23/2015,13616,1,3149.37,"Calcium, NY, USA",NY,District #01,USA,Urban,Pirum,N,Pirum UE-27,Extreme
2380,5/23/2015,76116,1,3590.37,"Fort Worth, TX, USA",TX,District #22,USA,Urban,Aliqui,N,Aliqui UC-28,Convenience
1227,5/23/2015,77571,1,3842.37,"La Porte, TX, USA",TX,District #23,USA,Urban,Pirum,N,Pirum UC-29,Convenience
1961,5/23/2015,10027,1,1183.77,"New York, NY, USA",NY,District #03,USA,Rural,Currus,N,Currus RP-36,Productivity
1075,5/23/2015,11772,1,3054.87,"Patchogue, NY, USA",NY,District #03,USA,Rural,Pirum,N,Pirum RP-21,Productivity
1075,5/23/2015,77073,1,3054.87,"Houston, TX, USA",TX,District #23,USA,Rural,Pirum,N,Pirum RP-21,Productivity
2047,5/23/2015,77087,1,4566.87,"Houston, TX, USA",TX,District #23,USA,Urban,Currus,N,Currus UE-07,Extreme
1191,5/23/2015,11730,1,3149.37,"East Islip, NY, USA",NY,District #03,USA,Urban,Pirum,N,Pirum UE-27,Extreme
910,5/23/2015,11741,1,4976.37,"Holbrook, NY, USA",NY,District #03,USA,Urban,Natura,N,Natura UE-19,Extreme
1960,5/23/2015,10027,1,1183.77,"New York, NY, USA",NY,District #03,USA,Rural,Currus,N,Currus RP-35,Productivity
910,5/23/2015,11706,1,4976.37,"Bay Shore, NY, USA",NY,District #03,USA,Urban,Natura,N,Natura UE-19,Extreme
1076,5/23/2015,77073,1,3054.87,"Houston, TX, USA",TX,District #23,USA,Rural,Pirum,N,Pirum RP-22,Productivity
1191,5/23/2015,11542,1,3149.37,"Glen Cove, NY, USA",NY,District #03,USA,Urban,Pirum,N,Pirum UE-27,Extreme
2045,5/15/2015,77656,1,4944.87,"Silsbee, TX, USA",TX,District #24,USA,Urban,Currus,N,Currus UE-05,Extreme
559,5/15/2015,11801,1,7084.35,"Hicksville, NY, USA",NY,District #03,USA,Urban,VanArsdel,N,Maximus UC-24,Convenience
559,5/15/2015,14428,1,7084.35,"Churchville, NY, USA",NY,District #06,USA,Urban,VanArsdel,N,Maximus UC-24,Convenience
573,5/15/2015,13413,1,3367.35,"New Hartford, NY, USA",NY,District #01,USA,Urban,VanArsdel,N,Maximus UC-38,Convenience
573,5/15/2015,78240,1,3367.35,"San Antonio, TX, USA",TX,District #23,USA,Urban,VanArsdel,N,Maximus UC-38,Convenience
606,5/15/2015,11716,1,3776.85,"Bohemia, NY, USA",NY,District #03,USA,Urban,VanArsdel,N,Maximus UC-71,Convenience
609,5/15/2015,12921,1,9626.4,"Chazy, NY, USA",NY,District #01,USA,Urban,VanArsdel,N,Maximus UC-74,Convenience
676,5/15/2015,11003,1,9698.85,"Elmont, NY, USA",NY,District #03,USA,Urban,VanArsdel,N,Maximus UC-41,Convenience
676,5/15/2015,77061,1,9698.85,"Houston, TX, USA",TX,District #23,USA,Urban,VanArsdel,N,Maximus UC-41,Convenience
2112,5/11/2015,75127,1,6740.37,"Fruitvale, TX, USA",TX,District #24,USA,Urban,Victoria,Y,Victoria UM-03,Moderation
757,5/11/2015,11550,1,1007.37,"Hempstead, NY, USA",NY,District #03,USA,Rural,Natura,N,Natura RP-45,Productivity
1061,5/11/2015,78754,1,1700.37,"Austin, TX, USA",TX,District #23,USA,Rural,Pirum,N,Pirum RP-07,Productivity
910,5/11/2015,75081,1,4976.37,"Richardson, TX, USA",TX,District #22,USA,Urban,Natura,N,Natura UE-19,Extreme
1076,5/11/2015,11746,1,3054.87,"Huntington Station, NY, USA",NY,District #03,USA,Rural,Pirum,N,Pirum RP-22,Productivity
1191,5/11/2015,76011,1,3149.37,"Arlington, TX, USA",TX,District #22,USA,Urban,Pirum,N,Pirum UE-27,Extreme
2331,5/11/2015,77566,1,6488.37,"Lake Jackson, TX, USA",TX,District #23,USA,Urban,Aliqui,N,Aliqui UE-05,Extreme
758,5/11/2015,11550,1,1007.37,"Hempstead, NY, USA",NY,District #03,USA,Rural,Natura,N,Natura RP-46,Productivity
910,5/11/2015,75010,1,4976.37,"Carrollton, TX, USA",TX,District #22,USA,Urban,Natura,N,Natura UE-19,Extreme
2047,5/11/2015,77520,1,4566.87,"Baytown, TX, USA",TX,District #23,USA,Urban,Currus,N,Currus UE-07,Extreme
1108,5/12/2015,76262,1,1920.87,"Roanoke, TX, USA",TX,District #22,USA,Rural,Pirum,N,Pirum RP-54,Productivity
1961,5/12/2015,14127,1,1183.77,"Orchard Park, NY, USA",NY,District #06,USA,Rural,Currus,N,Currus RP-36,Productivity
757,5/12/2015,77550,1,1007.37,"Galveston, TX, USA",TX,District #23,USA,Rural,Natura,N,Natura RP-45,Productivity
