ProductID,Date,Zip,Units,Revenue,City,State,Region,District,Country,Manufacturer,IsCompete,Product,Category,Segment
491,5/29/2015,75474,1,892.4475,"Quinlan, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,5/29/2015,79072,1,892.4475,"Plainview, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,5/29/2015,79536,1,892.4475,"Merkel, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,5/29/2015,78652,1,892.4475,"Manchaca, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,5/29/2015,78747,1,892.4475,"Austin, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
433,5/29/2015,75409,1,997.4475,"Anna, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-38,Urban,Moderation
2295,5/29/2015,75070,1,1033.725,"Mckinney, TX, USA",TX,Central,District #22,USA,Aliqui,Y,Aliqui UM-10,Urban,Moderation
2112,5/29/2015,77450,1,608.9475,"Katy, TX, USA",TX,Central,District #23,USA,Victoria,Y,Victoria UM-03,Urban,Moderation
2359,5/29/2015,75605,1,467.1975,"Longview, TX, USA",TX,Central,District #24,USA,Aliqui,N,Aliqui UC-07,Urban,Convenience
2359,5/29/2015,76301,1,477.6975,"Wichita Falls, TX, USA",TX,Central,District #22,USA,Aliqui,N,Aliqui UC-07,Urban,Convenience
2379,5/29/2015,77339,1,178.4475,"Kingwood, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UC-27,Urban,Convenience
2353,5/29/2015,14617,1,467.1975,"Rochester, NY, USA",NY,East,District #06,USA,Aliqui,N,Aliqui UC-01,Urban,Convenience
2359,5/29/2015,11360,1,430.4475,"Bayside, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UC-07,Urban,Convenience
2388,5/29/2015,11937,1,330.6975,"East Hampton, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UC-36,Urban,Convenience
993,5/29/2015,75041,1,372.6975,"Garland, TX, USA",TX,Central,District #22,USA,Natura,N,Natura UC-56,Urban,Convenience
993,5/29/2015,11720,1,367.4475,"Centereach, NY, USA",NY,East,District #03,USA,Natura,N,Natura UC-56,Urban,Convenience
993,5/29/2015,76244,1,367.4475,"Keller, TX, USA",TX,Central,District #22,USA,Natura,N,Natura UC-56,Urban,Convenience
993,5/29/2015,12828,1,383.1975,"Fort Edward, NY, USA",NY,East,District #01,USA,Natura,N,Natura UC-56,Urban,Convenience
993,5/29/2015,14510,1,383.1975,"Mount Morris, NY, USA",NY,East,District #06,USA,Natura,N,Natura UC-56,Urban,Convenience
993,5/29/2015,14810,1,383.1975,"Bath, NY, USA",NY,East,District #06,USA,Natura,N,Natura UC-56,Urban,Convenience
993,5/29/2015,77406,1,383.1975,"Richmond, TX, USA",TX,Central,District #23,USA,Natura,N,Natura UC-56,Urban,Convenience
993,5/29/2015,76058,1,383.1975,"Joshua, TX, USA",TX,Central,District #22,USA,Natura,N,Natura UC-56,Urban,Convenience
2332,5/29/2015,11428,1,524.475,"Queens Village, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,5/29/2015,10036,1,440.9475,"New York, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,5/29/2015,10031,1,529.725,"New York, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,5/29/2015,10960,1,503.9475,"Nyack, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,5/29/2015,12531,1,529.725,"Holmes, NY, USA",NY,East,District #02,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,5/29/2015,14072,1,550.725,"Grand Island, NY, USA",NY,East,District #06,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,5/29/2015,11375,1,534.975,"Forest Hills, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,5/29/2015,75077,1,534.975,"Lewisville, TX, USA",TX,Central,District #22,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,5/29/2015,78218,1,534.975,"San Antonio, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,5/29/2015,78250,1,534.975,"San Antonio, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2331,5/29/2015,11210,1,655.725,"Brooklyn, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2331,5/29/2015,11368,1,655.725,"Corona, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2331,5/29/2015,75068,1,655.725,"Little Elm, TX, USA",TX,Central,District #22,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2331,5/29/2015,76542,1,655.725,"Killeen, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2331,5/29/2015,76086,1,655.725,"Weatherford, TX, USA",TX,Central,District #22,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2331,5/29/2015,77551,1,655.725,"Galveston, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2331,5/29/2015,10024,1,697.725,"New York, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2352,5/29/2015,78023,1,372.6975,"Helotes, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-26,Urban,Extreme
2255,5/29/2015,77422,1,62.9475,"Brazoria, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui RP-52,Rural,Productivity
2254,5/29/2015,77422,1,62.9475,"Brazoria, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui RP-51,Rural,Productivity
2205,5/29/2015,77339,1,157.4475,"Kingwood, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui RP-02,Rural,Productivity
2204,5/29/2015,77339,1,157.4475,"Kingwood, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui RP-01,Rural,Productivity
2252,5/29/2015,78258,1,141.6975,"San Antonio, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui RP-49,Rural,Productivity
2253,5/29/2015,78258,1,141.6975,"San Antonio, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui RP-50,Rural,Productivity
2255,5/29/2015,11358,1,60.3225,"Flushing, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui RP-52,Rural,Productivity
2254,5/29/2015,11358,1,60.3225,"Flushing, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui RP-51,Rural,Productivity
2253,5/29/2015,12549,1,136.4475,"Montgomery, NY, USA",NY,East,District #01,USA,Aliqui,N,Aliqui RP-50,Rural,Productivity
2252,5/29/2015,12549,1,136.4475,"Montgomery, NY, USA",NY,East,District #01,USA,Aliqui,N,Aliqui RP-49,Rural,Productivity
2255,5/29/2015,12553,1,57.6975,"New Windsor, NY, USA",NY,East,District #01,USA,Aliqui,N,Aliqui RP-52,Rural,Productivity
2254,5/29/2015,12553,1,57.6975,"New Windsor, NY, USA",NY,East,District #01,USA,Aliqui,N,Aliqui RP-51,Rural,Productivity
2255,5/29/2015,14420,1,57.6975,"Brockport, NY, USA",NY,East,District #06,USA,Aliqui,N,Aliqui RP-52,Rural,Productivity
2254,5/29/2015,14420,1,57.6975,"Brockport, NY, USA",NY,East,District #06,USA,Aliqui,N,Aliqui RP-51,Rural,Productivity
2254,5/29/2015,75460,1,56.6475,"Paris, TX, USA",TX,Central,District #25,USA,Aliqui,N,Aliqui RP-51,Rural,Productivity
2255,5/29/2015,75460,1,56.6475,"Paris, TX, USA",TX,Central,District #25,USA,Aliqui,N,Aliqui RP-52,Rural,Productivity
702,5/29/2015,14885,1,314.9475,"Troupsburg, NY, USA",NY,East,District #06,USA,Natura,N,Natura MA-09,Mix,All Season
2277,5/29/2015,76008,1,319.725,"Aledo, TX, USA",TX,Central,District #22,USA,Aliqui,N,Aliqui RS-10,Rural,Select
2284,5/29/2015,77373,1,366.975,"Spring, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui RS-17,Rural,Select
491,5/29/2015,11731,2,1784.895,"East Northport, NY, USA",NY,East,District #03,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
2284,5/29/2015,77339,2,645.645,"Kingwood, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui RS-17,Rural,Select
2410,5/29/2015,77339,2,209.895,"Kingwood, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui YY-19,Youth,Youth
2252,5/29/2015,77833,2,283.395,"Brenham, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui RP-49,Rural,Productivity
2253,5/29/2015,77833,2,283.395,"Brenham, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui RP-50,Rural,Productivity
676,5/30/2015,10606,1,761.1975,"White Plains, NY, USA",NY,East,District #03,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
2331,5/30/2015,76549,1,650.475,"Killeen, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
604,5/31/2015,78245,1,524.9475,"San Antonio, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-69,Urban,Convenience
559,5/31/2015,78209,1,629.9475,"San Antonio, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-24,Urban,Convenience
609,5/31/2015,76548,1,839.9475,"Harker Heights, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-74,Urban,Convenience
599,5/31/2015,78942,1,886.9875,"Giddings, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-64,Urban,Convenience
559,5/31/2015,76629,1,629.9475,"Bremond, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-24,Urban,Convenience
604,5/31/2015,76689,1,524.9475,"Valley Mills, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-69,Urban,Convenience
604,5/31/2015,78640,1,524.9475,"Kyle, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-69,Urban,Convenience
676,5/31/2015,76549,1,761.1975,"Killeen, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
676,5/31/2015,76621,1,761.1975,"Abbott, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
604,5/31/2015,75116,1,524.9475,"Duncanville, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-69,Urban,Convenience
599,5/31/2015,75951,1,886.9875,"Jasper, TX, USA",TX,Central,District #24,USA,VanArsdel,N,Maximus UC-64,Urban,Convenience
596,5/31/2015,10536,1,766.2375,"Katonah, NY, USA",NY,East,District #02,USA,VanArsdel,N,Maximus UC-61,Urban,Convenience
604,5/31/2015,14867,1,524.9475,"Newfield, NY, USA",NY,East,District #01,USA,VanArsdel,N,Maximus UC-69,Urban,Convenience
415,5/31/2015,78749,1,892.4475,"Austin, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-20,Urban,Moderation
443,5/31/2015,14420,1,923.7375,"Brockport, NY, USA",NY,East,District #06,USA,VanArsdel,Y,Maximus UM-48,Urban,Moderation
443,5/31/2015,77075,1,923.7375,"Houston, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-48,Urban,Moderation
443,5/31/2015,77084,1,923.7375,"Houston, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-48,Urban,Moderation
443,5/31/2015,77590,1,923.7375,"Texas City, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-48,Urban,Moderation
491,5/31/2015,75137,1,944.9475,"Duncanville, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,5/31/2015,77639,1,892.4475,"Orangefield, TX, USA",TX,Central,District #24,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,5/31/2015,75001,1,892.4475,"Addison, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,5/31/2015,76036,1,892.4475,"Crowley, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,5/31/2015,76065,1,892.4475,"Midlothian, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,5/31/2015,76901,1,892.4475,"San Angelo, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,5/31/2015,76502,1,892.4475,"Temple, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,5/31/2015,76557,1,892.4475,"Moody, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
2091,5/31/2015,78577,1,183.6975,"Pharr, TX, USA",TX,Central,District #23,USA,Currus,N,Currus UC-26,Urban,Convenience
2359,5/31/2015,13309,1,467.1975,"Boonville, NY, USA",NY,East,District #01,USA,Aliqui,N,Aliqui UC-07,Urban,Convenience
993,5/31/2015,78748,1,367.4475,"Austin, TX, USA",TX,Central,District #23,USA,Natura,N,Natura UC-56,Urban,Convenience
2332,5/31/2015,77407,1,534.975,"Richmond, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,5/31/2015,77575,1,534.975,"Liberty, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,5/31/2015,78726,1,534.975,"Austin, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2055,5/31/2015,75966,1,656.1975,"Newton, TX, USA",TX,Central,District #24,USA,Currus,N,Currus UE-15,Urban,Extreme
2055,5/31/2015,77498,1,656.1975,"Sugar Land, TX, USA",TX,Central,District #23,USA,Currus,N,Currus UE-15,Urban,Extreme
2055,5/31/2015,78233,1,656.1975,"San Antonio, TX, USA",TX,Central,District #23,USA,Currus,N,Currus UE-15,Urban,Extreme
2045,5/31/2015,13790,1,514.4475,"Johnson City, NY, USA",NY,East,District #01,USA,Currus,N,Currus UE-05,Urban,Extreme
2045,5/31/2015,14624,1,514.4475,"Rochester, NY, USA",NY,East,District #06,USA,Currus,N,Currus UE-05,Urban,Extreme
2045,5/31/2015,75033,1,514.4475,"Frisco, TX, USA",TX,Central,District #22,USA,Currus,N,Currus UE-05,Urban,Extreme
2045,5/31/2015,77357,1,514.4475,"New Caney, TX, USA",TX,Central,District #23,USA,Currus,N,Currus UE-05,Urban,Extreme
2045,5/31/2015,78660,1,514.4475,"Pflugerville, TX, USA",TX,Central,District #23,USA,Currus,N,Currus UE-05,Urban,Extreme
2045,5/31/2015,78228,1,514.4475,"San Antonio, TX, USA",TX,Central,District #23,USA,Currus,N,Currus UE-05,Urban,Extreme
1489,5/31/2015,12186,1,314.895,"Voorheesville, NY, USA",NY,East,District #01,USA,Quibus,N,Quibus RP-81,Rural,Productivity
1490,5/31/2015,12186,1,314.895,"Voorheesville, NY, USA",NY,East,District #01,USA,Quibus,N,Quibus RP-82,Rural,Productivity
1391,5/31/2015,10573,1,173.145,"Port Chester, NY, USA",NY,East,District #03,USA,Quibus,N,Quibus RP-83,Rural,Productivity
1392,5/31/2015,10573,1,173.145,"Port Chester, NY, USA",NY,East,District #03,USA,Quibus,N,Quibus RP-84,Rural,Productivity
1518,5/31/2015,13164,1,199.395,"Warners, NY, USA",NY,East,District #01,USA,Quibus,N,Quibus RP-10,Rural,Productivity
1517,5/31/2015,13164,1,199.395,"Warners, NY, USA",NY,East,District #01,USA,Quibus,N,Quibus RP-09,Rural,Productivity
1392,5/31/2015,14080,1,188.895,"Holland, NY, USA",NY,East,District #06,USA,Quibus,N,Quibus RP-84,Rural,Productivity
1391,5/31/2015,14080,1,188.895,"Holland, NY, USA",NY,East,District #06,USA,Quibus,N,Quibus RP-83,Rural,Productivity
1391,5/31/2015,79424,1,188.895,"Lubbock, TX, USA",TX,Central,District #22,USA,Quibus,N,Quibus RP-83,Rural,Productivity
1392,5/31/2015,79424,1,188.895,"Lubbock, TX, USA",TX,Central,District #22,USA,Quibus,N,Quibus RP-84,Rural,Productivity
2254,5/31/2015,12701,1,60.3225,"Monticello, NY, USA",NY,East,District #01,USA,Aliqui,N,Aliqui RP-51,Rural,Productivity
2255,5/31/2015,12701,1,60.3225,"Monticello, NY, USA",NY,East,District #01,USA,Aliqui,N,Aliqui RP-52,Rural,Productivity
2234,5/31/2015,12701,1,70.8225,"Monticello, NY, USA",NY,East,District #01,USA,Aliqui,N,Aliqui RP-31,Rural,Productivity
2235,5/31/2015,12701,1,70.8225,"Monticello, NY, USA",NY,East,District #01,USA,Aliqui,N,Aliqui RP-32,Rural,Productivity
2407,5/31/2015,12701,1,81.3225,"Monticello, NY, USA",NY,East,District #01,USA,Aliqui,N,Aliqui YY-16,Youth,Youth
1916,5/31/2015,13502,1,299.1975,"Utica, NY, USA",NY,East,District #01,USA,Currus,N,Currus MA-09,Mix,All Season
1920,5/31/2015,12833,1,278.1975,"Greenfield Center, NY, USA",NY,East,District #01,USA,Currus,N,Currus MA-13,Mix,All Season
1920,5/31/2015,76248,1,278.1975,"Keller, TX, USA",TX,Central,District #22,USA,Currus,N,Currus MA-13,Mix,All Season
491,5/31/2015,77657,2,1805.895,"Lumberton, TX, USA",TX,Central,District #24,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
2045,5/31/2015,78557,2,1028.895,"Hidalgo, TX, USA",TX,Central,District #23,USA,Currus,N,Currus UE-05,Urban,Extreme
599,6/1/2015,77479,1,886.9875,"Sugar Land, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-64,Urban,Convenience
604,6/1/2015,77304,1,524.9475,"Conroe, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-69,Urban,Convenience
676,6/1/2015,76021,1,761.1975,"Bedford, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
559,6/1/2015,10306,1,629.9475,"Staten Island, NY, USA",NY,East,District #03,USA,VanArsdel,N,Maximus UC-24,Urban,Convenience
559,6/1/2015,12015,1,629.9475,"Athens, NY, USA",NY,East,District #01,USA,VanArsdel,N,Maximus UC-24,Urban,Convenience
491,6/1/2015,12061,1,892.4475,"East Greenbush, NY, USA",NY,East,District #01,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,6/1/2015,77963,1,892.4475,"Goliad, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
993,6/1/2015,75691,1,367.4475,"Tatum, TX, USA",TX,Central,District #24,USA,Natura,N,Natura UC-56,Urban,Convenience
993,6/1/2015,75040,1,383.1975,"Garland, TX, USA",TX,Central,District #22,USA,Natura,N,Natura UC-56,Urban,Convenience
993,6/1/2015,76384,1,383.1975,"Vernon, TX, USA",TX,Central,District #22,USA,Natura,N,Natura UC-56,Urban,Convenience
2064,6/1/2015,12065,1,577.4475,"Clifton Park, NY, USA",NY,East,District #01,USA,Currus,N,Currus UE-24,Urban,Extreme
2064,6/1/2015,12019,1,577.4475,"Ballston Lake, NY, USA",NY,East,District #01,USA,Currus,N,Currus UE-24,Urban,Extreme
1186,6/1/2015,76119,1,383.1975,"Fort Worth, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum UE-22,Urban,Extreme
1182,6/1/2015,78233,1,209.9475,"San Antonio, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,6/1/2015,78251,1,236.1975,"San Antonio, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,6/1/2015,79102,1,236.1975,"Amarillo, TX, USA",TX,Central,District #21,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,6/1/2015,75077,1,225.6975,"Lewisville, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,6/1/2015,76028,1,225.6975,"Burleson, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum UE-18,Urban,Extreme
2045,6/1/2015,14221,1,514.4475,"Buffalo, NY, USA",NY,East,District #06,USA,Currus,N,Currus UE-05,Urban,Extreme
1053,6/1/2015,78043,1,293.9475,"Laredo, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum MA-11,Mix,All Season
1053,6/1/2015,78602,1,293.9475,"Bastrop, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum MA-11,Mix,All Season
1120,6/1/2015,75098,1,183.6975,"Wylie, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum RS-08,Rural,Select
1229,6/1/2015,12414,2,577.395,"Catskill, NY, USA",NY,East,District #01,USA,Pirum,N,Pirum UC-31,Urban,Convenience
599,6/2/2015,75287,1,886.9875,"Dallas, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-64,Urban,Convenience
604,6/2/2015,76063,1,524.9475,"Mansfield, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-69,Urban,Convenience
604,6/2/2015,79424,1,524.9475,"Lubbock, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-69,Urban,Convenience
559,6/2/2015,11103,1,629.9475,"Astoria, NY, USA",NY,East,District #03,USA,VanArsdel,N,Maximus UC-24,Urban,Convenience
599,6/2/2015,11771,1,886.9875,"Oyster Bay, NY, USA",NY,East,District #03,USA,VanArsdel,N,Maximus UC-64,Urban,Convenience
609,6/2/2015,11715,1,839.9475,"Blue Point, NY, USA",NY,East,District #03,USA,VanArsdel,N,Maximus UC-74,Urban,Convenience
559,6/2/2015,11937,1,629.9475,"East Hampton, NY, USA",NY,East,District #03,USA,VanArsdel,N,Maximus UC-24,Urban,Convenience
676,6/2/2015,12566,1,761.1975,"Pine Bush, NY, USA",NY,East,District #01,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
491,6/2/2015,10314,1,892.4475,"Staten Island, NY, USA",NY,East,District #03,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,6/2/2015,11937,1,892.4475,"East Hampton, NY, USA",NY,East,District #03,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
2064,6/2/2015,10562,1,577.4475,"Ossining, NY, USA",NY,East,District #03,USA,Currus,N,Currus UE-24,Urban,Extreme
2055,6/2/2015,76134,1,629.9475,"Fort Worth, TX, USA",TX,Central,District #22,USA,Currus,N,Currus UE-15,Urban,Extreme
1191,6/2/2015,75074,1,288.6975,"Plano, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum UE-27,Urban,Extreme
1191,6/2/2015,76039,1,288.6975,"Euless, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum UE-27,Urban,Extreme
1182,6/2/2015,76015,1,215.1975,"Arlington, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,6/2/2015,75135,1,215.1975,"Caddo Mills, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,6/2/2015,78574,1,215.1975,"Mission, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,6/2/2015,77084,1,209.9475,"Houston, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,6/2/2015,79706,1,209.9475,"Midland, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,6/2/2015,78621,1,236.1975,"Elgin, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,6/2/2015,13166,1,236.1975,"Weedsport, NY, USA",NY,East,District #01,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,6/2/2015,75048,1,225.6975,"Sachse, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,6/2/2015,76028,1,225.6975,"Burleson, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,6/2/2015,78741,1,225.6975,"Austin, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum UE-18,Urban,Extreme
2045,6/2/2015,75056,1,514.4475,"The Colony, TX, USA",TX,Central,District #22,USA,Currus,N,Currus UE-05,Urban,Extreme
1909,6/2/2015,76201,1,207.3225,"Denton, TX, USA",TX,Central,District #22,USA,Currus,N,Currus MA-02,Mix,All Season
1920,6/2/2015,79912,1,278.1975,"El Paso, TX, USA",TX,West,District #39,USA,Currus,N,Currus MA-13,Mix,All Season
1053,6/2/2015,75248,1,293.9475,"Dallas, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum MA-11,Mix,All Season
1120,6/2/2015,77382,1,183.6975,"Spring, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum RS-08,Rural,Select
1229,6/2/2015,76048,2,577.395,"Granbury, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum UC-31,Urban,Convenience
580,6/3/2015,75077,1,834.4875,"Lewisville, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-45,Urban,Convenience
580,6/3/2015,76040,1,834.4875,"Euless, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-45,Urban,Convenience
580,6/3/2015,76241,1,834.4875,"Gainesville, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-45,Urban,Convenience
609,6/3/2015,12919,1,839.9475,"Champlain, NY, USA",NY,East,District #01,USA,VanArsdel,N,Maximus UC-74,Urban,Convenience
676,6/3/2015,14901,1,761.1975,"Elmira, NY, USA",NY,East,District #01,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
443,6/3/2015,76036,1,923.7375,"Crowley, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-48,Urban,Moderation
443,6/3/2015,78223,1,923.7375,"San Antonio, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-48,Urban,Moderation
491,6/3/2015,77065,1,892.4475,"Houston, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,6/3/2015,78572,1,892.4475,"Mission, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
433,6/3/2015,78238,1,997.4475,"San Antonio, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-38,Urban,Moderation
433,6/3/2015,13760,1,997.4475,"Endicott, NY, USA",NY,East,District #01,USA,VanArsdel,Y,Maximus UM-38,Urban,Moderation
2379,6/3/2015,11795,1,209.475,"West Islip, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UC-27,Urban,Convenience
2332,6/3/2015,79830,1,524.475,"Alpine, TX, USA",TX,Central,District #22,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,6/3/2015,76904,1,550.725,"San Angelo, TX, USA",TX,Central,District #22,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2064,6/3/2015,12225,1,577.4475,"Albany, NY, USA",NY,East,District #01,USA,Currus,N,Currus UE-24,Urban,Extreme
1186,6/3/2015,11967,1,383.1975,"Shirley, NY, USA",NY,East,District #03,USA,Pirum,N,Pirum UE-22,Urban,Extreme
1182,6/3/2015,78639,1,215.1975,"Kingsland, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,6/3/2015,11420,1,236.1975,"South Ozone Park, NY, USA",NY,East,District #03,USA,Pirum,N,Pirum UE-18,Urban,Extreme
